"","companyId","avgOverallRating","numReviews"
"7700","company06152",4.3,294
"7701","company11198",NA,NA
"7702","company44077",NA,NA
"7703","company111969",NA,NA
"7704","company111969",2.6,NA
"7705","company78456",NA,NA
"7706","company03342",3,54
"7707","company13741",4.1,95
"7708","company47777",4,16
"7709","company146705",3.9,172
"7710","company103766",NA,NA
"7711","company08626",NA,NA
"7712","company161453",4,54
"7713","company68339",NA,NA
"7714","company143417",4.3,46
"7715","company105097",2.8,129
"7716","company55388",NA,NA
"7717","company66956",NA,NA
"7718","company192367",NA,NA
"7719","company232795",NA,NA
"7720","company234088",NA,NA
"7721","company78073",NA,NA
"7722","company78073",3.9,84
"7723","company00880",NA,NA
"7724","company32675",NA,NA
"7725","company32675",3.4,NA
"7726","company00777",3.4,81
"7727","company59655",NA,NA
"7728","company16186",2.9,NA
"7729","company101061",5,23
"7730","company88157",NA,NA
"7731","company112191",2.9,105
"7732","company04897",3.7,29
"7733","company58912",3,14
"7734","company72854",2.7,63
"7735","company191486",NA,NA
"7736","company160268",3.6,34
"7737","company166113",NA,NA
"7738","company186030",NA,NA
"7739","company217182",NA,NA
"7740","company194090",NA,NA
"7741","company216854",NA,NA
"7742","company12470",3.5,18
"7743","company91921",2.4,103
"7744","company58668",NA,NA
"7745","company102854",NA,NA
"7746","company101569",NA,NA
"7747","company15791",NA,NA
"7748","company212434",NA,NA
"7749","company24703",4,5
"7750","company126974",NA,NA
"7751","company21913",NA,NA
"7752","company15880",3.6,38
"7753","company135873",NA,NA
"7754","company96269",3,99
"7755","company220430",NA,NA
"7756","company236099",NA,NA
"7757","company13431",4.1,NA
"7758","company18969",NA,NA
"7759","company19153",4.1,811
"7760","company40313",4.3,736
"7761","company102652",3.1,101
"7762","company102652",NA,NA
"7763","company06657",NA,NA
"7764","company155913",NA,NA
"7765","company32940",NA,NA
"7766","company48883",4.3,31
"7767","company114723",5,66
"7768","company78318",3.3,265
"7769","company26014",NA,NA
"7770","company120725",NA,NA
"7771","company211672",5,97
"7772","company145107",NA,NA
"7773","company106155",NA,NA
"7774","company175704",NA,NA
"7775","company82516",3.5,97
"7776","company39632",NA,NA
"7777","company134892",NA,NA
"7778","company14583",3.7,199
"7779","company38619",2,34
"7780","company38619",NA,NA
"7781","company10462",NA,NA
"7782","company64202",NA,NA
"7783","company189784",NA,NA
"7784","company00751",2.8,65
"7785","company21036",NA,NA
"7786","company222973",NA,NA
"7787","company13779",NA,NA
"7788","company01477",NA,NA
"7789","company01616",3.4,9
"7790","company79446",3,176
"7791","company111782",NA,NA
"7792","company29383",3.3,137
"7793","company52367",NA,NA
"7794","company161871",NA,NA
"7795","company21961",2.7,103
"7796","company19261",4.2,47
"7797","company31624",NA,NA
"7798","company99234",NA,NA
"7799","company113957",3.4,70
"7800","company195012",NA,NA
"7801","company03248",3.9,107
"7802","company66243",NA,NA
"7803","company41374",NA,NA
"7804","company90651",3.5,98
"7805","company90651",NA,NA
"7806","company39179",3.9,121
"7807","company79173",NA,NA
"7808","company11169",3.6,80
"7809","company240656",4,77
"7810","company14455",3.7,15
"7811","company104481",NA,NA
"7812","company107825",3.2,25
"7813","company150674",NA,NA
"7814","company148681",NA,NA
"7815","company87464",NA,NA
"7816","company197524",NA,NA
"7817","company42753",4.4,40
"7818","company163045",NA,NA
"7819","company72867",4,84
"7820","company65497",1,10
"7821","company19610",NA,NA
"7822","company160436",NA,NA
"7823","company01059",3.9,65
"7824","company50725",4,45
"7825","company148343",NA,NA
"7826","company45717",NA,NA
"7827","company17482",3.3,1183
"7828","company04229",NA,NA
"7829","company82235",NA,NA
"7830","company53630",3.1,59
"7831","company20129",2.6,83
"7832","company05998",3.6,95
"7833","company53852",3.5,115
"7834","company199029",4,2
"7835","company68422",NA,NA
"7836","company00111",3.7,107
"7837","company172180",5,60
"7838","company89187",4.1,127
"7839","company133779",NA,NA
"7840","company38832",NA,NA
"7841","company83051",NA,NA
"7842","company35067",3.7,33
"7843","company08153",NA,NA
"7844","company20347",NA,NA
"7845","company94833",NA,NA
"7846","company08374",2.1,44
"7847","company178628",4.2,29
"7848","company55494",2.8,73
"7849","company99753",NA,NA
"7850","company95898",NA,NA
"7851","company79013",3,65
"7852","company75867",3.2,17
"7853","company78880",NA,NA
"7854","company189846",NA,NA
"7855","company23594",NA,NA
"7856","company131188",2.6,106
"7857","company66641",NA,NA
"7858","company99270",4,20
"7859","company11777",NA,NA
"7860","company39618",NA,NA
"7861","company241394",NA,NA
"7862","company15504",NA,NA
"7863","company107984",NA,NA
"7864","company115215",NA,NA
"7865","company43392",NA,NA
"7866","company13552",3.8,4
"7867","company02481",NA,NA
"7868","company59839",NA,NA
"7869","company131180",3.3,71
"7870","company47182",NA,NA
"7871","company109711",2,10
"7872","company100716",NA,NA
"7873","company70258",NA,NA
"7874","company209828",NA,NA
"7875","company00846",3.6,1136
"7876","company04410",5,83
"7877","company77091",NA,NA
"7878","company235600",NA,NA
"7879","company02095",NA,NA
"7880","company141053",4,29
"7881","company86947",NA,NA
"7882","company86947",4.2,NA
"7883","company68769",3.7,198
"7884","company57838",3.3,90
"7885","company92106",4.4,20
"7886","company05071",4.4,45
"7887","company90382",4.1,184
"7888","company08916",NA,NA
"7889","company08916",3.3,NA
"7890","company00216",NA,NA
"7891","company220205",NA,NA
"7892","company154504",NA,NA
"7893","company31779",4,77
"7894","company209837",2.4,29
"7895","company184181",NA,NA
"7896","company62607",NA,NA
"7897","company200974",NA,NA
"7898","company101604",NA,NA
"7899","company215051",NA,NA
"7900","company41493",NA,NA
"7901","company16847",3.8,63
"7902","company212893",NA,NA
"7903","company174264",NA,NA
"7904","company106006",NA,NA
"7905","company134451",3.6,79
"7906","company64870",4,61
"7907","company34170",3.7,84
"7908","company27860",NA,NA
"7909","company09244",NA,NA
"7910","company51684",4.3,53
"7911","company232470",4,57
"7912","company71897",3.2,56
"7913","company180129",NA,NA
"7914","company128012",NA,NA
"7915","company73208",NA,NA
"7916","company20450",4,47
"7917","company16914",4.1,111
"7918","company218283",NA,NA
"7919","company108469",4.3,50
"7920","company11311",NA,NA
"7921","company15761",4.1,226
"7922","company184297",NA,NA
"7923","company141666",NA,NA
"7924","company122141",NA,NA
"7925","company00099",3.3,198
"7926","company00280",NA,NA
"7927","company00280",4.2,NA
"7928","company47289",NA,NA
"7929","company171188",5,74
"7930","company44062",3.7,91
"7931","company86104",NA,NA
"7932","company145502",NA,NA
"7933","company03780",3.8,25
"7934","company29319",3.8,85
"7935","company11336",4.2,91
"7936","company151679",NA,NA
"7937","company216585",NA,NA
"7938","company91758",NA,NA
"7939","company16958",NA,NA
"7940","company06754",NA,NA
"7941","company73440",NA,NA
"7942","company93388",3.4,49
"7943","company95115",NA,NA
"7944","company20813",3,188
"7945","company18186",3.8,105
"7946","company12163",NA,NA
"7947","company26053",3,105
"7948","company01034",3.7,72
"7949","company18929",NA,NA
"7950","company90430",4.5,11
"7951","company191874",NA,NA
"7952","company82962",5,63
"7953","company60998",3.2,NA
"7954","company60998",NA,NA
"7955","company35467",NA,NA
"7956","company244250",5,4
"7957","company49898",NA,NA
"7958","company111263",3.3,33
"7959","company02459",3.3,124
"7960","company78173",NA,NA
"7961","company125777",NA,NA
"7962","company32928",NA,NA
"7963","company13850",NA,NA
"7964","company203900",NA,NA
"7965","company122631",NA,NA
"7966","company78020",3.5,64
"7967","company03609",3.1,57
"7968","company06984",NA,NA
"7969","company81453",NA,NA
"7970","company129595",NA,NA
"7971","company19073",3.9,139
"7972","company97088",NA,NA
"7973","company100144",NA,NA
"7974","company46189",NA,NA
"7975","company46189",3.8,NA
"7976","company22013",NA,NA
"7977","company48821",3.1,95
"7978","company07778",NA,NA
"7979","company119817",3.3,NA
"7980","company08592",NA,NA
"7981","company178545",NA,NA
"7982","company55909",4.5,106
"7983","company41624",3,100
"7984","company65797",NA,NA
"7985","company95338",NA,NA
"7986","company46347",NA,NA
"7987","company33961",3.8,79
"7988","company97395",5,42
"7989","company116994",NA,NA
"7990","company04375",3.8,NA
"7991","company03244",4,41
"7992","company21281",NA,NA
"7993","company165653",3,38
"7994","company113041",NA,NA
"7995","company140945",NA,NA
"7996","company58695",NA,NA
"7997","company10140",NA,NA
"7998","company53243",NA,NA
"7999","company47906",4.1,NA
"8000","company47906",NA,NA
"8001","company02879",NA,NA
"8002","company68402",NA,NA
"8003","company44339",NA,NA
"8004","company03375",NA,NA
"8005","company17701",3.8,6
"8006","company106832",3,83
"8007","company13431",NA,NA
"8008","company15387",NA,NA
"8009","company185960",NA,NA
"8010","company25090",3.9,140
"8011","company29135",3,27
"8012","company75059",3.4,87
"8013","company41223",3,31
"8014","company172375",NA,NA
"8015","company75719",NA,NA
"8016","company88026",3.2,26
"8017","company122903",NA,NA
"8018","company37910",NA,NA
"8019","company232659",NA,NA
"8020","company54018",NA,NA
"8021","company42880",NA,NA
"8022","company179454",NA,NA
"8023","company166343",3,29
"8024","company17490",NA,NA
"8025","company136364",NA,NA
"8026","company53458",3.9,118
"8027","company242099",4,52
"8028","company00932",NA,NA
"8029","company05184",NA,NA
"8030","company19491",5,39
"8031","company02788",NA,NA
"8032","company72821",4,88
"8033","company41550",3.5,47
"8034","company00405",2.5,167
"8035","company160929",4,63
"8036","company85521",NA,NA
"8037","company37777",NA,NA
"8038","company04474",NA,NA
"8039","company36490",3.1,80
"8040","company127691",NA,NA
"8041","company158305",NA,NA
"8042","company106432",NA,NA
"8043","company01587",2.7,125
"8044","company71774",3.7,231
"8045","company10337",NA,NA
"8046","company67438",3,24
"8047","company02274",3.8,61
"8048","company162920",NA,NA
"8049","company35719",5,22
"8050","company164147",3.9,85
"8051","company40666",3.4,11
"8052","company00324",3.2,66
"8053","company42034",3.6,114
"8054","company59122",NA,NA
"8055","company03636",NA,NA
"8056","company00226",3.2,149
"8057","company137529",NA,NA
"8058","company105192",3.7,34
"8059","company185019",4,44
"8060","company36565",4.5,108
"8061","company04980",NA,NA
"8062","company181997",NA,NA
"8063","company09968",NA,NA
"8064","company71299",5,16
"8065","company70249",3.8,22
"8066","company08996",NA,NA
"8067","company117740",NA,NA
"8068","company150979",3.3,74
"8069","company179735",NA,NA
"8070","company75713",3.3,38
"8071","company167146",4.4,14
"8072","company08521",NA,NA
"8073","company194450",NA,NA
"8074","company87352",NA,NA
"8075","company239640",NA,NA
"8076","company08108",4.4,36
"8077","company114548",3.7,21
"8078","company172954",NA,NA
"8079","company08006",NA,NA
"8080","company201142",3.4,94
"8081","company27312",NA,NA
"8082","company22934",NA,NA
"8083","company21376",3.9,116
"8084","company56598",NA,NA
"8085","company31441",NA,NA
"8086","company31396",NA,NA
"8087","company14580",NA,NA
"8088","company80834",4.3,70
"8089","company35765",NA,NA
"8090","company04681",4.2,82
"8091","company70795",3.4,NA
"8092","company129476",5,52
"8093","company93112",4.5,83
"8094","company63249",1,96
"8095","company27844",2,38
"8096","company32525",NA,NA
"8097","company02516",5,NA
"8098","company02516",NA,NA
"8099","company35251",NA,NA
"8100","company28142",NA,NA
"8101","company224527",NA,NA
"8102","company04262",NA,NA
"8103","company63568",5,29
"8104","company32378",NA,NA
"8105","company34156",3,78
"8106","company116682",3.7,51
"8107","company140124",3,50
"8108","company183984",NA,NA
"8109","company08004",NA,NA
"8110","company14652",3.4,99
"8111","company46254",2.9,100
"8112","company69136",NA,NA
"8113","company72583",NA,NA
"8114","company06780",NA,NA
"8115","company130820",NA,NA
"8116","company90980",NA,NA
"8117","company08816",NA,NA
"8118","company43028",2.9,72
"8119","company228287",NA,NA
"8120","company133721",NA,NA
"8121","company05934",3.7,557
"8122","company08363",3.6,68
"8123","company88557",NA,NA
"8124","company137314",NA,NA
"8125","company40262",3.8,86
"8126","company187784",2.8,92
"8127","company30860",3.8,35
"8128","company159540",2.9,67
"8129","company53216",NA,NA
"8130","company19422",4.2,37
"8131","company75317",NA,NA
"8132","company120785",NA,NA
"8133","company61993",3.8,67
"8134","company67154",NA,NA
"8135","company23569",NA,NA
"8136","company207224",3.8,71
"8137","company126267",NA,NA
"8138","company60633",3.5,85
"8139","company00846",NA,NA
"8140","company52078",4,86
"8141","company52078",NA,NA
"8142","company96569",4,84
"8143","company12467",NA,NA
"8144","company85448",NA,NA
"8145","company165488",NA,NA
"8146","company63223",NA,NA
"8147","company212888",NA,NA
"8148","company93896",NA,NA
"8149","company11753",4.1,74
"8150","company54823",NA,NA
"8151","company93407",4,49
"8152","company84181",3.7,121
"8153","company139585",NA,NA
"8154","company69132",NA,NA
"8155","company134160",NA,NA
"8156","company91295",NA,NA
"8157","company142605",4,88
"8158","company04667",3.6,195
"8159","company147072",NA,NA
"8160","company61351",NA,NA
"8161","company05033",NA,NA
"8162","company09258",3.6,35
"8163","company00614",NA,NA
"8164","company124342",NA,NA
"8165","company94588",NA,NA
"8166","company80299",4.1,44
"8167","company129241",NA,NA
"8168","company07341",3.5,266
"8169","company103590",NA,NA
"8170","company36522",NA,NA
"8171","company170593",NA,NA
"8172","company174944",NA,NA
"8173","company232446",2,10
"8174","company02812",NA,NA
"8175","company32545",NA,NA
"8176","company22282",NA,NA
"8177","company84541",NA,NA
"8178","company99968",3,74
"8179","company50641",4,85
"8180","company36734",NA,NA
"8181","company83878",4,102
"8182","company191045",NA,NA
"8183","company196783",NA,NA
"8184","company31780",3.5,80
"8185","company04060",3.7,65
"8186","company114526",4.7,60
"8187","company129287",2.8,27
"8188","company22636",5,8
"8189","company43466",NA,NA
"8190","company11485",3.1,79
"8191","company91100",4.5,96
"8192","company19345",NA,NA
"8193","company150572",NA,NA
"8194","company93450",NA,NA
"8195","company09677",3.9,6
"8196","company220218",NA,NA
"8197","company18605",NA,NA
"8198","company18605",4.2,5
"8199","company03339",2.9,137
"8200","company64173",3,77
"8201","company62448",NA,NA
"8202","company17173",NA,NA
"8203","company25983",NA,NA
"8204","company06945",3,105
"8205","company03824",3.6,70
"8206","company03824",NA,NA
"8207","company226458",4.1,203
"8208","company123077",NA,NA
"8209","company20637",4.8,18
"8210","company34173",4.3,89
"8211","company22686",3.9,122
"8212","company06930",NA,NA
"8213","company178909",5,50
"8214","company101978",4,97
"8215","company41133",3.6,26
"8216","company12478",4.4,63
"8217","company202017",NA,NA
"8218","company85502",3.5,40
"8219","company17479",NA,NA
"8220","company63212",3.6,38
"8221","company07777",NA,NA
"8222","company00499",3.8,126
"8223","company64832",3.1,72
"8224","company88374",3.8,148
"8225","company67008",3.2,11
"8226","company233127",NA,NA
"8227","company02426",NA,NA
"8228","company10464",5,99
"8229","company99527",NA,NA
"8230","company05274",2.1,32
"8231","company56317",NA,NA
"8232","company43160",4,9
"8233","company21952",4,107
"8234","company07972",2.9,108
"8235","company192567",3.5,37
"8236","company18538",NA,NA
"8237","company179238",NA,NA
"8238","company14374",NA,NA
"8239","company15426",4,NA
"8240","company03103",NA,NA
"8241","company02899",NA,NA
"8242","company16911",3.7,103
"8243","company204580",NA,NA
"8244","company00069",3.9,25
"8245","company25999",NA,NA
"8246","company146624",NA,NA
"8247","company140703",NA,NA
"8248","company01088",4,158
"8249","company01088",NA,NA
"8250","company128245",NA,NA
"8251","company241038",3,22
"8252","company55156",NA,NA
"8253","company15471",5,55
"8254","company178015",NA,NA
"8255","company23557",NA,NA
"8256","company35793",NA,NA
"8257","company28125",NA,NA
"8258","company164050",1,21
"8259","company07070",NA,NA
"8260","company63057",3.4,17
"8261","company131151",NA,NA
"8262","company30702",3.7,46
"8263","company89674",NA,NA
"8264","company25928",NA,NA
"8265","company39596",NA,NA
"8266","company85698",NA,NA
"8267","company117326",4.5,43
"8268","company15960",4,573
"8269","company34582",NA,NA
"8270","company38252",NA,NA
"8271","company00434",NA,NA
"8272","company00434",3.9,NA
"8273","company232312",NA,NA
"8274","company08830",NA,NA
"8275","company00988",3.3,299
"8276","company49016",NA,NA
"8277","company232241",NA,NA
"8278","company03057",3.9,89
"8279","company29763",NA,NA
"8280","company41279",NA,NA
"8281","company139504",NA,NA
"8282","company112158",2.4,78
"8283","company25509",3,13
"8284","company92777",NA,NA
"8285","company151727",NA,NA
"8286","company43121",2.4,85
"8287","company170471",3,70
"8288","company10371",3.2,127
"8289","company125683",NA,NA
"8290","company159568",4.1,81
"8291","company35070",NA,NA
"8292","company244069",NA,NA
"8293","company51360",NA,NA
"8294","company48826",3.5,91
"8295","company45133",NA,NA
"8296","company25133",5,23
"8297","company154511",NA,NA
"8298","company03718",3.3,162
"8299","company99254",NA,NA
"8300","company19778",NA,NA
"8301","company77562",NA,NA
"8302","company07544",3.9,NA
"8303","company80067",NA,NA
"8304","company76595",4.4,93
"8305","company149443",4.7,93
"8306","company242329",NA,NA
"8307","company63222",3.6,54
"8308","company212054",NA,NA
"8309","company16002",3.5,152
"8310","company20552",NA,NA
"8311","company88684",3.3,48
"8312","company50411",3,59
"8313","company163542",4.2,39
"8314","company205604",NA,NA
"8315","company159973",5,47
"8316","company126302",NA,NA
"8317","company156003",NA,NA
"8318","company175143",NA,NA
"8319","company64889",1,27
"8320","company65792",3.8,29
"8321","company132273",NA,NA
"8322","company59892",3,30
"8323","company48171",3.7,55
"8324","company12517",3.4,NA
"8325","company67103",NA,NA
"8326","company114663",3.6,67
"8327","company29774",2.8,118
"8328","company14671",NA,NA
"8329","company209676",2,83
"8330","company104426",NA,NA
"8331","company54640",3,57
"8332","company19528",2.8,150
"8333","company177043",4.2,22
"8334","company10387",4.3,113
"8335","company05327",2.6,18
"8336","company09917",3.2,NA
"8337","company61381",NA,NA
"8338","company163011",NA,NA
"8339","company14064",NA,NA
"8340","company108507",NA,NA
"8341","company112451",3.7,113
"8342","company186687",NA,NA
"8343","company22681",NA,NA
"8344","company124690",NA,NA
"8345","company241115",NA,NA
"8346","company161969",5,62
"8347","company26081",3.3,15
"8348","company116194",NA,NA
"8349","company63123",3.8,138
"8350","company05215",NA,NA
"8351","company202780",NA,NA
"8352","company76066",4,90
"8353","company37676",3,43
"8354","company31979",3.5,40
"8355","company31979",NA,NA
"8356","company149974",3.3,36
"8357","company184225",NA,NA
"8358","company00566",NA,NA
"8359","company00566",4.2,NA
"8360","company194298",NA,NA
"8361","company124251",NA,NA
"8362","company48889",3.7,33
"8363","company10759",NA,NA
"8364","company10759",3.8,99
"8365","company220479",NA,NA
"8366","company155161",NA,NA
"8367","company137927",NA,NA
"8368","company79089",NA,NA
"8369","company10546",3.9,48
"8370","company32371",NA,NA
"8371","company63533",NA,NA
"8372","company86856",NA,NA
"8373","company08907",NA,NA
"8374","company125460",5,41
"8375","company111653",NA,NA
"8376","company75930",5,10
"8377","company226653",NA,NA
"8378","company102552",2.3,98
"8379","company18697",3.6,30
"8380","company82878",5,95
"8381","company34922",NA,NA
"8382","company30115",NA,NA
"8383","company165907",NA,NA
"8384","company109200",NA,NA
"8385","company28742",5,102
"8386","company58541",NA,NA
"8387","company53213",NA,NA
"8388","company116643",NA,NA
"8389","company15346",3.4,72
"8390","company11297",NA,NA
"8391","company70120",NA,NA
"8392","company200354",NA,NA
"8393","company72359",5,86
"8394","company45921",3.7,16
"8395","company104937",NA,NA
"8396","company227420",NA,NA
"8397","company83049",3.3,61
"8398","company210978",NA,NA
"8399","company82110",3.5,91
"8400","company111421",NA,NA
"8401","company131851",3,48
"8402","company18538",3.9,NA
"8403","company206852",NA,NA
"8404","company120138",4,122
"8405","company65402",NA,NA
"8406","company15113",NA,NA
"8407","company151303",2,78
"8408","company27984",NA,NA
"8409","company156066",NA,NA
"8410","company14941",NA,NA
"8411","company71499",NA,NA
"8412","company177366",3.5,67
"8413","company48117",NA,NA
"8414","company165957",NA,NA
"8415","company60205",NA,NA
"8416","company177769",2.8,60
"8417","company48709",3.7,91
"8418","company102917",NA,NA
"8419","company159917",3.4,40
"8420","company98260",NA,NA
"8421","company83536",4.4,17
"8422","company07468",3.6,111
"8423","company45047",4.1,NA
"8424","company14617",3.3,50
"8425","company05759",3,33
"8426","company65989",2.9,53
"8427","company07202",NA,NA
"8428","company214490",NA,NA
"8429","company54100",NA,NA
"8430","company25823",NA,NA
"8431","company01193",NA,NA
"8432","company151605",NA,NA
"8433","company39539",2.9,120
"8434","company46042",4.7,22
"8435","company13333",3.7,3
"8436","company39776",NA,NA
"8437","company122924",5,97
"8438","company02363",3.2,134
"8439","company68569",3.6,50
"8440","company122546",NA,NA
"8441","company76157",NA,NA
"8442","company215482",NA,NA
"8443","company67975",NA,NA
"8444","company81319",NA,NA
"8445","company83635",NA,NA
"8446","company08753",NA,NA
"8447","company175231",NA,NA
"8448","company38766",3,43
"8449","company32413",NA,NA
"8450","company39527",NA,NA
"8451","company96918",3.5,93
"8452","company26104",NA,NA
"8453","company03666",NA,NA
"8454","company03666",3.8,NA
"8455","company26900",NA,NA
"8456","company125353",NA,NA
"8457","company21377",3.8,102
"8458","company16764",3.8,81
"8459","company04280",NA,NA
"8460","company30406",NA,NA
"8461","company144437",NA,NA
"8462","company16768",NA,NA
"8463","company77250",NA,NA
"8464","company201936",3.6,129
"8465","company24451",NA,NA
"8466","company172359",3,9
"8467","company79351",3.5,153
"8468","company212047",4,38
"8469","company51752",NA,NA
"8470","company12189",3.3,68
"8471","company58718",NA,NA
"8472","company225417",NA,NA
"8473","company40260",2.9,69
"8474","company216357",NA,NA
"8475","company64070",NA,NA
"8476","company15258",3.5,35
"8477","company06080",NA,NA
"8478","company39470",NA,NA
"8479","company92989",NA,NA
"8480","company10068",NA,NA
"8481","company87414",NA,NA
"8482","company78641",4,77
"8483","company23050",2.9,72
"8484","company29287",4.3,NA
"8485","company05232",NA,NA
"8486","company107768",4,42
"8487","company08734",5,54
"8488","company52824",3,68
"8489","company67532",4.3,42
"8490","company05957",3.1,130
"8491","company187326",2.9,56
"8492","company18718",NA,NA
"8493","company11157",NA,NA
"8494","company05639",3.5,32
"8495","company161333",NA,NA
"8496","company154949",NA,NA
"8497","company206151",5,66
"8498","company27554",4.2,30
"8499","company139568",NA,NA
"8500","company206888",NA,NA
"8501","company121634",NA,NA
"8502","company129409",3.5,85
"8503","company224775",NA,NA
"8504","company25674",3.2,26
"8505","company45387",NA,NA
"8506","company14109",NA,NA
"8507","company148306",NA,NA
"8508","company01847",NA,NA
"8509","company62310",2.9,94
"8510","company169865",NA,NA
"8511","company80729",NA,NA
"8512","company133563",5,63
"8513","company18036",3.8,49
"8514","company40914",NA,NA
"8515","company161451",NA,NA
"8516","company189827",NA,NA
"8517","company43220",2,84
"8518","company35689",3,28
"8519","company00503",3.3,113
"8520","company226033",4.5,10
"8521","company00404",NA,NA
"8522","company11494",NA,NA
"8523","company169101",NA,NA
"8524","company169101",4.3,57
"8525","company32153",4.3,415
"8526","company172267",NA,NA
"8527","company36433",5,49
"8528","company62749",NA,NA
"8529","company203355",NA,NA
"8530","company200237",4,29
"8531","company67320",NA,NA
"8532","company24546",3.2,118
"8533","company24278",3.7,30
"8534","company05452",NA,NA
"8535","company47507",NA,NA
"8536","company117436",4.2,14
"8537","company90950",NA,NA
"8538","company88895",4,7
"8539","company112153",NA,NA
"8540","company123939",3.7,35
"8541","company101735",NA,NA
"8542","company240995",NA,NA
"8543","company111709",NA,NA
"8544","company189229",NA,NA
"8545","company14173",3.9,40
"8546","company164680",NA,NA
"8547","company24821",NA,NA
"8548","company55742",NA,NA
"8549","company89152",NA,NA
"8550","company33207",NA,NA
"8551","company35573",NA,NA
"8552","company11712",NA,NA
"8553","company79547",NA,NA
"8554","company32588",NA,NA
"8555","company96719",3.7,95
"8556","company25048",NA,NA
"8557","company03519",3.8,9
"8558","company03519",NA,NA
"8559","company47057",4,11
"8560","company32634",NA,NA
"8561","company111213",3.6,46
"8562","company31175",4.5,33
"8563","company36824",3.6,90
"8564","company26039",3.8,102
"8565","company39328",NA,NA
"8566","company96016",3.5,53
"8567","company14860",NA,NA
"8568","company01733",4.1,98
"8569","company69461",4.4,10
"8570","company58888",NA,NA
"8571","company11906",2.8,50
"8572","company113497",NA,NA
"8573","company158671",NA,NA
"8574","company17496",3,102
"8575","company14723",4.2,44
"8576","company28366",NA,NA
"8577","company188587",3.7,90
"8578","company31033",3.8,49
"8579","company01717",NA,NA
"8580","company01717",3.6,NA
"8581","company87322",NA,NA
"8582","company171236",3.5,67
"8583","company209684",NA,NA
"8584","company160107",NA,NA
"8585","company139786",NA,NA
"8586","company95107",2.8,110
"8587","company160497",NA,NA
"8588","company07774",NA,NA
"8589","company07774",3.8,NA
"8590","company200059",NA,NA
"8591","company176345",NA,NA
"8592","company62285",NA,NA
"8593","company25094",NA,NA
"8594","company28197",NA,NA
"8595","company162246",NA,NA
"8596","company63140",NA,NA
"8597","company11507",3.7,3430
"8598","company195541",3.9,61
"8599","company127153",NA,NA
"8600","company91498",4.1,114
"8601","company30179",3.8,28
"8602","company129030",3.4,224
"8603","company12724",3.5,438
"8604","company168380",NA,NA
"8605","company201052",NA,NA
"8606","company11195",NA,NA
"8607","company28300",3.8,93
"8608","company93731",NA,NA
"8609","company163841",NA,NA
"8610","company07202",2.9,73
"8611","company34432",NA,NA
"8612","company229244",NA,NA
"8613","company126987",NA,NA
"8614","company210301",NA,NA
"8615","company11928",3.8,40
"8616","company36666",3.7,16
"8617","company72538",NA,NA
"8618","company60302",3.4,62
"8619","company98256",NA,NA
"8620","company113706",NA,NA
"8621","company52064",2,100
"8622","company58784",NA,NA
"8623","company40380",NA,NA
"8624","company32367",3,14
"8625","company20287",3.9,66
"8626","company05489",3.3,24
"8627","company90522",3.1,98
"8628","company38062",NA,NA
"8629","company61513",NA,NA
"8630","company225716",NA,NA
"8631","company144391",NA,NA
"8632","company181588",NA,NA
"8633","company23587",3.7,101
"8634","company56886",3.6,70
"8635","company227454",5,20
"8636","company59087",NA,NA
"8637","company215475",NA,NA
"8638","company124013",3.8,90
"8639","company213928",NA,NA
"8640","company04423",NA,NA
"8641","company17380",NA,NA
"8642","company50442",5,4
"8643","company172870",4,76
"8644","company202226",NA,NA
"8645","company69370",NA,NA
"8646","company163658",3,56
"8647","company242979",5,21
"8648","company01849",NA,NA
"8649","company01780",NA,NA
"8650","company19936",3.6,188
"8651","company17376",3.5,76
"8652","company136628",NA,NA
"8653","company42137",5,59
"8654","company42137",NA,NA
"8655","company04040",NA,NA
"8656","company155062",NA,NA
"8657","company107559",3.7,105
"8658","company09522",4.3,103
"8659","company37753",NA,NA
"8660","company09277",3.4,33
"8661","company114938",4,102
"8662","company142248",NA,NA
"8663","company04377",NA,NA
"8664","company130251",NA,NA
"8665","company22093",2.9,101
"8666","company84094",NA,NA
"8667","company18360",3.7,312
"8668","company141217",NA,NA
"8669","company21001",3.6,289
"8670","company98684",4.4,24
"8671","company04272",4,78
"8672","company45925",3.3,49
"8673","company18193",4.1,22
"8674","company18193",NA,NA
"8675","company56848",NA,NA
"8676","company105228",NA,NA
"8677","company130756",NA,NA
"8678","company60083",NA,NA
"8679","company22966",NA,NA
"8680","company163235",NA,NA
"8681","company196900",NA,NA
"8682","company227362",5,68
"8683","company08328",3.9,121
"8684","company96808",NA,NA
"8685","company50693",NA,NA
"8686","company29973",4.2,162
"8687","company04448",4.1,NA
"8688","company04448",NA,NA
"8689","company28282",3.1,65
"8690","company55654",NA,NA
"8691","company38643",NA,NA
"8692","company90510",NA,NA
"8693","company20815",NA,NA
"8694","company03280",NA,NA
"8695","company61478",2.9,88
"8696","company42951",NA,NA
"8697","company106037",NA,NA
"8698","company09149",3,41
"8699","company30394",3.9,70
"8700","company186982",2,3
"8701","company147972",3.6,38
"8702","company97572",3.5,120
"8703","company112904",5,91
"8704","company102042",NA,NA
"8705","company19837",4.5,78
"8706","company131280",3.8,91
"8707","company22839",3.8,78
"8708","company105137",NA,NA
"8709","company70914",5,31
"8710","company00946",NA,NA
"8711","company03415",3.6,76
"8712","company20423",3.2,50
"8713","company20423",NA,NA
