"","companyId","jobId","stateProvince","industry","city","normTitle","normTitleCategory","experienceRequired","estimatedSalary","supervisingJob","licenseRequiredJob","educationRequirements","sum_of_clicks","sum_localclick","days","clickspday","locclickspday"
"15325","company34802","job0072105","MA",NA,"Waltham","software test engineer","techsoftware",1,110200,0,0,"Higher Education",138,10,7,19.7142857142857,1.42857142857143
"15326","company34802","job0457307","CA",NA,"Santa Clara","business development representative","sales",7,121100,1,0,"Higher Education",447,21,19,23.5263157894737,1.10526315789474
"15327","company34868","job0207437","KY",NA,"Hopkinsville","surgical technician","medtech",0,35300,0,1,"None",171,27,14,12.2142857142857,1.92857142857143
"15328","company34876","job0605910","GA",NA,"Griffin","baker","food",NA,27400,0,0,"None",925,183,66,14.0151515151515,2.77272727272727
"15329","company34876","job0605914","NC",NA,"Asheville","store manager","retail",NA,27300,0,0,"None",507,75,42,12.0714285714286,1.78571428571429
"15330","company34876","job0605914","NC",NA,"Asheville",NA,NA,NA,27300,0,0,"None",37,3,5,7.4,0.6
"15331","company34884","job0880425","TX",NA,"Plano","front office manager","admin",0,27600,0,1,"High School",830,94,8,103.75,11.75
"15332","company34922","job0072379","CA",NA,"Ukiah","customer service analyst","customer",3,41800,0,0,"Higher Education",160,33,13,12.3076923076923,2.53846153846154
"15333","company34925","job0638392","MN",NA,NA,"urgent care physician","meddr",NA,125200,0,1,"None",6,1,1,6,1
"15334","company34996","job0136056","ME",NA,"Lewiston",NA,NA,NA,132100,0,0,"None",547,98,31,17.6451612903226,3.16129032258065
"15335","company34996","job0611805","ME",NA,"Lewiston","technical support","techhelp",NA,28000,0,1,"None",338,56,10,33.8,5.6
"15336","company34997","job0621646","IL",NA,"Northlake","security officer","protective",NA,25100,0,1,"High School",537,30,20,26.85,1.5
"15337","company35009","job0942685","CA",NA,"Sacramento","x-ray technician","medtech",NA,53000,0,1,"None",807,141,25,32.28,5.64
"15338","company35010","job0072616","NY",NA,"Niagara Falls","payroll administrator","accounting",2,46100,0,0,"Higher Education",645,227,27,23.8888888888889,8.40740740740741
"15339","company35015","job0072629","KY",NA,"Hopkinsville","utility worker","install",1,26500,0,0,"High School",469,42,25,18.76,1.68
"15340","company35033","job0132162","PA","CONSULTING_AND_BUSINESS_SERVICES,TELECOMMUNICATIONS","Plymouth Meeting","research associate","science",NA,29900,0,0,"High School",1439,25,16,89.9375,1.5625
"15341","company35033","job0132162","PA",NA,"Plymouth Meeting","research associate","science",NA,29900,0,0,"High School",927,15,8,115.875,1.875
"15342","company35044","job0695262","NC","HUMAN_RESOURCES_AND_STAFFING","Gastonia","maintenance technician","install",3,28900,0,1,"None",183,23,7,26.1428571428571,3.28571428571429
"15343","company35055","job0104424","PA",NA,"Lebanon","phlebotomist","medtech",NA,26000,0,1,"High School",952,77,55,17.3090909090909,1.4
"15344","company35067","job1006437","PA",NA,"Hazleton","process operator","install",NA,31100,0,0,"High School",912,216,17,53.6470588235294,12.7058823529412
"15345","company35068","job0340777","IA","INSURANCE","Cedar Rapids","computer operator","techhelp",NA,31000,0,0,"High School",20,20,1,20,20
"15346","company35070","job0393357","ME",NA,"Portland","direct support professional","service",NA,18000,0,1,"High School",352,80,15,23.4666666666667,5.33333333333333
"15347","company35083","job0195426","NY",NA,"New York","case worker","service",NA,47000,0,1,"None",382,70,20,19.1,3.5
"15348","company35095","job0655330","NY",NA,"New York","real estate manager","realestate",5,101600,0,0,"Higher Education",1454,244,72,20.1944444444444,3.38888888888889
"15349","company35101","job0072869","MN",NA,"Moose Lake","physical therapist","therapy",NA,86400,1,0,"None",121,7,10,12.1,0.7
"15350","company35101","job0423642","MN",NA,"Burnsville","physical therapist","therapy",NA,62400,0,0,"None",178,13,12,14.8333333333333,1.08333333333333
"15351","company35101","job0768977","CO",NA,"Eagle","certified occupational therapy assistant","therapy",NA,56000,0,1,"None",260,22,16,16.25,1.375
"15352","company35104","job0318773","GA",NA,"Suwanee","network engineer","techhelp",NA,78500,0,0,"Higher Education",43,4,3,14.3333333333333,1.33333333333333
"15353","company35104","job0503321","GA",NA,"Atlanta","senior project coordinator","project",NA,74600,0,0,"None",128,33,8,16,4.125
"15354","company35153","job0073059","CA",NA,"Walnut","entry level customer service representative","customer",NA,21700,0,0,"None",811,35,7,115.857142857143,5
"15355","company35162","job0073082","WA","TRANSPORT_AND_FREIGHT","Seattle","principal architect","arch",4,85800,1,1,"Higher Education",730,154,25,29.2,6.16
"15356","company35168","job0082499","IL","HEALTH_CARE","Herrin","registered nurse - rehabilitation","mednurse",NA,59300,0,1,"None",45,3,2,22.5,1.5
"15357","company35168","job0123147","CA","HEALTH_CARE","Escondido","learning and development manager","management",NA,59200,0,1,"None",59,6,3,19.6666666666667,2
"15358","company35168","job0132680","NH","HEALTH_CARE","Derry","travel nurse","mednurse",NA,59700,0,1,"None",58,11,5,11.6,2.2
"15359","company35168","job0139663","UT","HEALTH_CARE","North Logan","travel nurse","mednurse",NA,58900,0,1,"None",967,12,73,13.2465753424658,0.164383561643836
"15360","company35173","job0756217","NE","HEALTH_CARE","Pawnee City","physical therapist","therapy",NA,82300,0,1,"Higher Education",335,6,25,13.4,0.24
"15361","company35181","job0610478","TX",NA,"Texarkana","customer service associate / cashier","retail",NA,20400,0,0,"None",1404,212,90,15.6,2.35555555555556
"15362","company35181","job0610478","TX",NA,"Texarkana",NA,NA,NA,20400,0,0,"None",133,55,7,19,7.85714285714286
"15363","company35187","job0320060","CA",NA,"Hayward","electrician","install",NA,47400,0,0,"None",313,61,19,16.4736842105263,3.21052631578947
"15364","company35193","job0086582","KS",NA,"Wichita","mig welder","manufacturing",NA,30200,0,0,"None",189,19,11,17.1818181818182,1.72727272727273
"15365","company35194","job0104245","NY",NA,"Long Island","consultant","management",2,61600,0,0,"Higher Education",8,3,1,8,3
"15366","company35209","job0254907","WA",NA,"Lacey","residential sales","sales",2,65800,0,0,"None",472,55,22,21.4545454545455,2.5
"15367","company35235","job0291699","IL",NA,"Chicago","operations associate","admin",NA,40200,0,0,"None",42,2,4,10.5,0.5
"15368","company35244","job0305861","NY",NA,"New York","registered nurse","mednurse",2,87500,0,1,"None",232,50,19,12.2105263157895,2.63157894736842
"15369","company35250","job0073335","IL",NA,"Highland Park","pediatrician","meddr",NA,41000,0,1,"Higher Education",12,2,1,12,2
"15370","company35251","job0073338","CA",NA,"Yorba Linda","warehouse worker","warehouse",NA,25500,0,1,"None",59,12,3,19.6666666666667,4
"15371","company35266","job0142936","TX","GOVERNMENT","Fort Worth","senior examiner","service",NA,65800,0,0,"Higher Education",668,68,40,16.7,1.7
"15372","company35266","job0142936","TX",NA,"Fort Worth","senior examiner","service",NA,65800,0,0,"Higher Education",497,26,32,15.53125,0.8125
"15373","company35277","job0073430","GA",NA,"Lithia Springs","logistics manager","management",0.3,43900,1,1,"None",303,16,19,15.9473684210526,0.842105263157895
"15374","company35277","job0073430","GA",NA,"Lithia Springs","logistics manager","management",1,43900,1,1,"None",797,60,30,26.5666666666667,2
"15375","company35280","job0956088","TX",NA,"Austin","senior production operator","manufacturing",NA,20700,0,1,"High School",569,136,15,37.9333333333333,9.06666666666667
"15376","company35282","job0341774","WI",NA,"Monroe","medical technologist","medtech",2,40100,0,0,"None",332,10,24,13.8333333333333,0.416666666666667
"15377","company35302","job0194143","OH",NA,"Cincinnati","owner","uncategorized",NA,66200,0,0,"None",230,67,13,17.6923076923077,5.15384615384615
"15378","company35302","job0467862","CA",NA,"Ontario","owner","uncategorized",NA,63500,0,0,"None",374,45,17,22,2.64705882352941
"15379","company35325","job0073617","PA",NA,"Hershey","guest service agent","customer",NA,16500,1,0,"Higher Education",360,10,24,15,0.416666666666667
"15380","company35358","job0778480","SC","HEALTH_CARE","Rock Hill","phlebotomy technician","medtech",1,29600,0,1,"High School",515,61,5,103,12.2
"15381","company35401","job0530879","MO","TRANSPORT_AND_FREIGHT","Miner","local driver","driver",5,39300,0,1,"None",164,16,11,14.9090909090909,1.45454545454545
"15382","company35401","job0530879","MO",NA,"Miner","local driver","driver",5,39300,0,1,"None",1521,81,81,18.7777777777778,1
"15383","company35401","job0530879","MO",NA,"Miner",NA,NA,5,39300,0,1,"None",117,11,8,14.625,1.375
"15384","company35448","job0950699","SC",NA,"Florence","sales representative","sales",NA,69400,0,0,"None",202,69,4,50.5,17.25
"15385","company35467","job0153726","ID",NA,"Idaho Falls","x-ray technician","medtech",0.7,51400,0,1,"None",23,1,1,23,1
"15386","company35484","job0074200","CA",NA,"Fresno","clinical laboratory scientist","medtech",NA,46300,0,1,"High School",1564,435,62,25.2258064516129,7.01612903225806
"15387","company35490","job0074219","WI",NA,"Madison","childcare assistant","childcare",NA,20900,0,1,"Higher Education",512,221,28,18.2857142857143,7.89285714285714
"15388","company35502","job0581573","TX",NA,"Austin","database administrator","techhelp",5,51900,0,0,"None",118,7,7,16.8571428571429,1
"15389","company35511","job0074298","OR",NA,"Portland",NA,NA,1,30300,0,0,"High School",238,34,13,18.3076923076923,2.61538461538462
"15390","company35511","job0074298","OR",NA,"Portland",NA,NA,3,30300,0,0,"High School",351,95,15,23.4,6.33333333333333
"15391","company35513","job0475507","NY",NA,"New York","customer service analyst","customer",2,80700,0,0,"Higher Education",1961,326,98,20.0102040816327,3.3265306122449
"15392","company35517","job0074314","MA",NA,"Millis","healthcare assistant","mednurse",NA,41100,0,1,"High School",1437,109,98,14.6632653061224,1.11224489795918
"15393","company35536","job0241118","NC",NA,"Concord",NA,NA,NA,29400,1,0,"None",636,47,46,13.8260869565217,1.02173913043478
"15394","company35536","job0316426","CA",NA,"Walnut Creek","intern","uncategorized",NA,26900,1,0,"None",1168,146,70,16.6857142857143,2.08571428571429
"15395","company35536","job0961162","AZ",NA,"Tucson","assistant manager","management",NA,60400,1,0,"None",101,52,4,25.25,13
"15396","company35536","job0961162","CA",NA,"Palo Alto","shop assistant","retail",NA,62500,1,0,"None",383,30,30,12.7666666666667,1
"15397","company35536","job0975944","VA",NA,"Charlottesville","seasonal associate","uncategorized",NA,22900,0,0,"High School",434,131,29,14.9655172413793,4.51724137931035
"15398","company35536","job0975947","MS",NA,"Southaven","seasonal associate","uncategorized",NA,20700,0,0,"High School",42,0,3,14,0
"15399","company35536","job0975947","MS",NA,"Southaven","seasonal associate","uncategorized",NA,21300,0,0,"High School",487,40,25,19.48,1.6
"15400","company35555","job0213396","GA",NA,NA,"cardiology physician","meddr",NA,121000,0,0,"None",22,1,1,22,1
"15401","company35560","job0819958","VA",NA,"Dulles","calibration technician","install",5,53400,0,0,"Higher Education",244,16,15,16.2666666666667,1.06666666666667
"15402","company35571","job0761119","NJ",NA,"Bridgewater","regulatory affairs manager","legal",10,70600,1,0,"Higher Education",158,16,10,15.8,1.6
"15403","company35571","job0761119","NJ",NA,"Bridgewater","regulatory affairs manager","legal",10,147000,1,0,"Higher Education",1436,65,88,16.3181818181818,0.738636363636364
"15404","company35573","job0074461","TX",NA,"Benbrook",NA,NA,NA,42500,0,0,"None",894,50,36,24.8333333333333,1.38888888888889
"15405","company35598","job0363044","CA",NA,"San Jose","truck driver","driver",2,44100,0,1,"None",77,10,7,11,1.42857142857143
"15406","company35598","job0469345","SD",NA,NA,"truck driver","driver",2,41000,0,1,"None",125,5,11,11.3636363636364,0.454545454545455
"15407","company35599","job0821599","NJ","EDUCATION_AND_SCHOOLS","Princeton","research associate","science",NA,42600,0,0,"None",763,62,30,25.4333333333333,2.06666666666667
"15408","company35599","job0821599","NJ",NA,"Princeton","research associate","science",NA,42600,0,0,"None",1120,134,63,17.7777777777778,2.12698412698413
"15409","company35605","job0074537","OH",NA,"Stow","member services representative","customer",NA,14700,0,0,"High School",530,57,30,17.6666666666667,1.9
"15410","company35611","job0750635","FL",NA,"New Smyrna Beach","crew member","uncategorized",NA,19700,0,0,"None",3105,822,97,32.0103092783505,8.47422680412371
"15411","company35611","job0750635","FL",NA,"New Smyrna Beach","crew member","uncategorized",NA,23300,0,0,"None",94,24,4,23.5,6
"15412","company35611","job0774438","WA",NA,"Lynnwood","supervisor","management",0.5,25800,1,0,"None",1428,106,96,14.875,1.10416666666667
"15413","company35611","job0774438","WA",NA,"Lynnwood","supervisor","management",1,50600,1,0,"None",64,6,4,16,1.5
"15414","company35624","job0905965","MD",NA,"Largo","special education teacher","education",2,48700,0,1,"Higher Education",175,8,8,21.875,1
"15415","company35637","job0703937","TN",NA,"Chattanooga","carpet cleaning technician","sanitation",NA,25300,0,0,"None",485,105,6,80.8333333333333,17.5
"15416","company35689","job0360730","WI",NA,"Stevens Point","general manager","management",2,63000,1,0,"High School",968,66,79,12.253164556962,0.835443037974684
"15417","company35689","job0360730","WI",NA,"Stevens Point",NA,NA,2,63000,1,0,"High School",141,22,13,10.8461538461538,1.69230769230769
"15418","company35692","job0107339","AZ","INSURANCE","Glendale","safety specialist","hr",NA,75300,1,1,"Higher Education",112,2,8,14,0.25
"15419","company35706","job0621946","TX",NA,"Houston","guest service agent","customer",NA,15700,0,0,"None",2293,1296,28,81.8928571428571,46.2857142857143
"15420","company35707","job0074828","TX",NA,"Dallas","night auditor","food",NA,39000,0,0,"None",23,2,1,23,2
"15421","company35719","job0143664","AR",NA,"North Little Rock","registered nurse","mednurse",NA,63600,0,0,"None",16,0,1,16,0
"15422","company35765","job0219941","CA","CONSULTING_AND_BUSINESS_SERVICES,INTERNET_AND_SOFTWARE","San Francisco","business development manager","management",0,62700,0,0,"Higher Education",24,2,1,24,2
"15423","company35778","job1012049","MO","HEALTH_CARE","Saint Charles","physician","meddr",NA,166600,0,1,"None",555,34,14,39.6428571428571,2.42857142857143
"15424","company35778","job1012049","MO","HEALTH_CARE","Saint Charles","physician","meddr",NA,167900,0,1,"None",34,1,1,34,1
"15425","company35785","job0287941","NY",NA,"New York","sales representative","sales",3,62900,0,1,"High School",1630,128,60,27.1666666666667,2.13333333333333
"15426","company35793","job0272027","IL",NA,"Downers Grove","registered nurse - emergency room","mednurse",NA,65000,0,0,"None",12,2,1,12,2
"15427","company35832","job0188031","OH",NA,"Findlay","pediatrician","meddr",NA,121500,0,0,"None",28,1,1,28,1
"15428","company35832","job0657144","SD",NA,"Aberdeen","director","management",NA,107500,1,1,"Higher Education",131,5,7,18.7142857142857,0.714285714285714
"15429","company35842","job0643665","NV","ENERGY_AND_UTILITIES","Las Vegas","internal auditor","accounting",6,95900,1,0,"Higher Education",1355,541,22,61.5909090909091,24.5909090909091
"15430","company35854","job0282910","TN",NA,"Nashville","high school teacher","education",NA,51800,0,1,"High School",296,10,19,15.5789473684211,0.526315789473684
"15431","company35875","job0835814","GA",NA,"Conyers","production supervisor","manufacturing",5,29300,0,0,"None",572,59,17,33.6470588235294,3.47058823529412
"15432","company35877","job0121155","MN",NA,"Brainerd","operator","install",3,23900,0,0,"High School",63,24,3,21,8
"15433","company35917","job0252282","UT",NA,"Orem","payroll coordinator","accounting",NA,29900,0,0,"None",122,10,5,24.4,2
"15434","company35917","job0709314","VA",NA,"Norfolk","demonstrator","sales",NA,41300,0,0,"None",184,7,13,14.1538461538462,0.538461538461538
"15435","company35917","job0870344","PA",NA,"Allentown","salesperson","sales",1,53000,0,1,"None",670,71,15,44.6666666666667,4.73333333333333
"15436","company35917","job1018089","CA",NA,"Oxnard","sales representative","sales",NA,67200,0,0,"None",78,22,3,26,7.33333333333333
"15437","company35978","job0098751","FL",NA,"Tampa","actuary","insurance",NA,72400,0,0,"Higher Education",324,53,3,108,17.6666666666667
"15438","company36012","job0569839","MN",NA,"Woodbury","nursing assistant","mednurse",NA,26000,0,1,"None",59,2,2,29.5,1
"15439","company36012","job1033837","MN",NA,"Fridley","insurance specialist","insurance",2,40000,0,0,"High School",111,8,3,37,2.66666666666667
"15440","company36030","job0530206","TX",NA,"Palestine",NA,NA,1,32400,0,1,"High School",23,0,1,23,0
"15441","company36042","job0450238","WA",NA,"Redmond","market researcher","marketing",3,84000,0,0,"Higher Education",2597,234,100,25.97,2.34
"15442","company36046","job0075822","FL",NA,"Bartow","senior inspector","install",5,51600,0,1,"High School",1342,76,23,58.3478260869565,3.30434782608696
"15443","company36051","job0106415","MN",NA,"Bloomington","clerk","admin",NA,22000,0,0,"High School",89,6,4,22.25,1.5
"15444","company36051","job0157047","FL",NA,"Tampa","financial analyst","accounting",0.7,55100,0,1,"Higher Education",49,16,1,49,16
"15445","company36051","job0165123","NY",NA,"New York","analyst","math",0.7,68100,0,0,"None",33,4,1,33,4
"15446","company36051","job0772451","OH",NA,"Mason","analyst","math",0,28800,0,0,"High School",43,1,1,43,1
"15447","company36062","job0075859","GA",NA,"Jesup","seamstress","manufacturing",NA,29500,0,0,"High School",1644,264,98,16.7755102040816,2.69387755102041
"15448","company36064","job0162840","CT",NA,"Hartford","truck driver","driver",0.7,32100,0,1,"High School",602,38,25,24.08,1.52
"15449","company36064","job0162840","CT",NA,"Hartford","truck driver","driver",2,32100,0,1,"High School",597,31,39,15.3076923076923,0.794871794871795
"15450","company36086","job0100590","IL",NA,"Rosemont","procurement manager","finance",1.7,111500,1,0,"Higher Education",92,3,5,18.4,0.6
"15451","company36086","job0100590","IL",NA,"Rosemont","procurement manager","finance",5,111500,1,0,"Higher Education",388,6,26,14.9230769230769,0.230769230769231
"15452","company36091","job0892427","CA",NA,"Carmichael","customer service representative","customer",NA,18900,0,0,"High School",3267,96,31,105.387096774194,3.09677419354839
"15453","company36157","job0076032","OK",NA,"Enid","truck driver","driver",NA,36800,0,1,"None",55,20,3,18.3333333333333,6.66666666666667
"15454","company36186","job0089943","MD",NA,"Silver Spring","junior software test engineer","techsoftware",2,101300,0,0,"Higher Education",331,22,14,23.6428571428571,1.57142857142857
"15455","company36215","job0218531","IL",NA,"Harrisburg","retail sales associate","retail",1,33900,0,0,"None",482,37,15,32.1333333333333,2.46666666666667
"15456","company36215","job0808211","MN","RETAIL","Hopkins","wireless consultant","sales",NA,41600,0,0,"High School",629,42,42,14.9761904761905,1
"15457","company36215","job0808211","MN",NA,"Hopkins","wireless consultant","sales",NA,41600,0,0,"High School",650,38,42,15.4761904761905,0.904761904761905
"15458","company36226","job0675513","MI",NA,"Birmingham","caterer","food",2,41600,0,0,"None",545,25,23,23.695652173913,1.08695652173913
"15459","company36231","job0393678","CA",NA,"Lake Forest","aba therapist","therapy",0.5,46400,0,1,"Higher Education",189,23,14,13.5,1.64285714285714
"15460","company36234","job0612545","NC","FOOD_AND_BEVERAGES","Fayetteville",NA,NA,NA,36500,0,1,"High School",842,181,7,120.285714285714,25.8571428571429
"15461","company36281","job0286533","CA",NA,"West Sacramento","food and beverage manager","food",NA,16800,0,0,"None",335,41,9,37.2222222222222,4.55555555555556
"15462","company36291","job0916988","NC",NA,NA,"physician","meddr",NA,151900,0,0,"None",27,2,1,27,2
"15463","company36293","job0606889","NH","HEALTH_CARE","Manchester","physician","meddr",NA,198200,0,0,"None",352,25,27,13.037037037037,0.925925925925926
"15464","company36298","job0076382","TX",NA,"College Station","certified medical assistant","medtech",NA,26900,0,1,"None",376,101,14,26.8571428571429,7.21428571428571
"15465","company36306","job0651570","NJ",NA,"Piscataway","etl developer","techsoftware",5,91500,0,0,"Higher Education",94,6,3,31.3333333333333,2
"15466","company36309","job0582393","OH",NA,"Toledo","liaison","service",2,68300,1,1,"Higher Education",2123,571,75,28.3066666666667,7.61333333333333
"15467","company36309","job0582393","OH",NA,"Toledo",NA,NA,2,68300,1,1,"Higher Education",47,0,2,23.5,0
"15468","company36311","job0342794","FL",NA,"Miami","project manager","project",3,77900,1,1,"Higher Education",197,65,4,49.25,16.25
"15469","company36328","job0076516","TX",NA,"Plano","catering coordinator","food",NA,27000,0,0,"None",1429,181,90,15.8777777777778,2.01111111111111
"15470","company36328","job0076522","CA",NA,"Emeryville","baker","food",0.3,27300,0,0,"None",413,10,36,11.4722222222222,0.277777777777778
"15471","company36328","job0076522","CA",NA,"Emeryville","baker","food",1,27300,0,0,"None",851,31,56,15.1964285714286,0.553571428571429
"15472","company36328","job0155846","MN",NA,"Roseville","restaurant team member","food",1,37200,1,0,"None",491,10,34,14.4411764705882,0.294117647058824
"15473","company36328","job0155846","MN",NA,"Roseville","restaurant team member","food",3,37200,1,0,"None",101,3,6,16.8333333333333,0.5
"15474","company36328","job0183995","MO",NA,"St. Louis","caterer","food",0.3,32700,0,0,"Higher Education",456,19,16,28.5,1.1875
"15475","company36328","job0183995","MO",NA,"St. Louis","caterer","food",1,32700,0,0,"Higher Education",1033,73,62,16.6612903225806,1.17741935483871
"15476","company36328","job0364641","NY",NA,"Plattsburgh","baker","food",1,24600,0,0,"None",1503,579,100,15.03,5.79
"15477","company36328","job0364643","MI",NA,"Grand Blanc","baker","food",1,24200,0,0,"None",1524,409,88,17.3181818181818,4.64772727272727
"15478","company36328","job0364643","MI",NA,"Grand Blanc",NA,NA,1,24200,0,0,"None",203,28,12,16.9166666666667,2.33333333333333
"15479","company36330","job0977786","AL",NA,"Selma","utility line locator","install",NA,35500,0,0,"None",917,137,12,76.4166666666667,11.4166666666667
"15480","company36332","job0611006","RI",NA,"Providence","kindergarten teacher","education",2,44700,0,1,"Higher Education",126,10,3,42,3.33333333333333
"15481","company36338","job0076611","PA",NA,"Villanova","director of communications","marketing",5,54100,1,0,"Higher Education",261,11,3,87,3.66666666666667
"15482","company36339","job0362614","NJ","HEALTH_CARE","Hamilton","network specialist","techhelp",1,46700,0,1,"Higher Education",1287,50,75,17.16,0.666666666666667
"15483","company36339","job0362614","NJ","HEALTH_CARE","Hamilton",NA,NA,1,46700,0,1,"Higher Education",91,3,7,13,0.428571428571429
"15484","company36350","job0209026","TX","TRANSPORT_AND_FREIGHT",NA,"truck driver","driver",NA,53200,0,0,"None",6,6,1,6,6
"15485","company36350","job0209026","TX",NA,NA,"truck driver","driver",NA,53200,0,0,"None",365,67,17,21.4705882352941,3.94117647058824
"15486","company36357","job0635225","OK","BANKS_AND_FINANCIAL_SERVICES","Oklahoma City","senior business analyst","techinfo",3,87600,0,0,"Higher Education",466,159,25,18.64,6.36
"15487","company36412","job0076770","CT",NA,"Shelton","customer service analyst","customer",0,44100,0,0,"Higher Education",1453,61,19,76.4736842105263,3.21052631578947
"15488","company36433","job0661315","IL","HUMAN_RESOURCES_AND_STAFFING","Schaumburg","loan specialist","finance",1,25700,0,0,"High School",236,22,14,16.8571428571429,1.57142857142857
"15489","company36439","job0076849","IL",NA,"Wheaton","technician","install",NA,34500,0,1,"High School",1531,186,100,15.31,1.86
"15490","company36457","job0434016","MO",NA,"Malden","sales lead","sales",NA,25600,0,0,"High School",1253,32,93,13.4731182795699,0.344086021505376
"15491","company36457","job0434051","VA",NA,"South Boston","retail sales associate","retail",NA,24400,1,0,"High School",2343,450,98,23.9081632653061,4.59183673469388
"15492","company36457","job0434056","TX",NA,"Atlanta","manager in training","management",NA,40200,1,0,"High School",1357,150,87,15.5977011494253,1.72413793103448
"15493","company36457","job0434056","TX",NA,"Atlanta",NA,NA,NA,40200,1,0,"High School",204,29,14,14.5714285714286,2.07142857142857
"15494","company36457","job0732824","KY","RETAIL","Georgetown","manager in training","management",NA,37500,1,0,"High School",1097,223,65,16.8769230769231,3.43076923076923
"15495","company36457","job0732824","KY",NA,"Georgetown","manager in training","management",NA,37500,1,0,"High School",608,250,35,17.3714285714286,7.14285714285714
"15496","company36457","job0732829","OK","RETAIL","Woodward","manager in training","management",NA,37700,1,0,"High School",946,151,61,15.5081967213115,2.47540983606557
"15497","company36457","job0732829","OK",NA,"Woodward","manager in training","management",NA,37700,1,0,"High School",654,73,40,16.35,1.825
"15498","company36457","job0732843","AL","RETAIL","Fayette","store manager","retail",1,53200,1,0,"Higher Education",930,30,64,14.53125,0.46875
"15499","company36457","job0732843","AL",NA,"Fayette","store manager","retail",1,53200,1,0,"Higher Education",470,12,35,13.4285714285714,0.342857142857143
"15500","company36457","job0732855","AL","RETAIL","Auburn","assistant manager","management",NA,31400,1,0,"High School",854,86,61,14,1.40983606557377
"15501","company36457","job0732855","AL",NA,"Auburn","assistant manager","management",NA,31400,1,0,"High School",564,124,39,14.4615384615385,3.17948717948718
"15502","company36457","job1028101","AL",NA,"Troy","sales lead","sales",NA,53500,0,0,"High School",91,31,7,13,4.42857142857143
"15503","company36457","job1028133","MO",NA,"Marshall","manager in training","management",NA,52400,1,0,"High School",142,49,7,20.2857142857143,7
"15504","company36472","job0076932","TX",NA,"McAllen","urgent care physician","meddr",5,141500,0,1,"None",18,3,1,18,3
"15505","company36475","job0554846","TX","AUTO","San Antonio","service manager","management",NA,32600,0,1,"High School",239,8,17,14.0588235294118,0.470588235294118
"15506","company36480","job0621913","OH","CONSULTING_AND_BUSINESS_SERVICES","Dayton","manufacturing engineer","engid",NA,90900,0,0,"Higher Education",560,71,26,21.5384615384615,2.73076923076923
"15507","company36480","job0621913","OH","CONSULTING_AND_BUSINESS_SERVICES","Dayton",NA,NA,NA,90900,0,0,"Higher Education",19,1,1,19,1
"15508","company36484","job0208958","LA",NA,"Alexandria","truck driver","driver",NA,137300,0,1,"None",73,39,4,18.25,9.75
"15509","company36490","job0465142","IN",NA,"Fort Wayne","owner operator driver","driver",3,218500,0,1,"None",22,22,1,22,22
"15510","company36490","job0747645","MN",NA,"Eagan","company driver","driver",0.5,136700,0,1,"None",17,3,1,17,3
"15511","company36495","job0751137","MN",NA,"Faribault","truck driver","driver",0.5,48800,0,1,"None",132,1,9,14.6666666666667,0.111111111111111
"15512","company36495","job0827061","PA",NA,"Mifflintown","truck driver","driver",0.5,97900,0,0,"None",21,1,1,21,1
"15513","company36500","job0363146","CA",NA,NA,"social studies teacher","education",NA,46900,0,0,"None",356,9,24,14.8333333333333,0.375
"15514","company36522","job0518054","IL",NA,"Northbrook",NA,NA,8,126500,0,0,"None",15,1,1,15,1
"15515","company36522","job0753457","IL",NA,"Chicago",".net developer","techsoftware",NA,79600,0,0,"None",22,0,1,22,0
"15516","company36531","job0727673","AR","CONSTRUCTION","Little Rock","cleaner","sanitation",NA,20100,0,0,"None",25,15,1,25,15
"15517","company36531","job0965301","GA","CONSTRUCTION","Rincon","cleaner","sanitation",NA,20400,0,0,"None",14,2,1,14,2
"15518","company36531","job1010561","IN","CONSTRUCTION","Indianapolis","cleaner","sanitation",NA,22200,0,0,"None",18,3,1,18,3
"15519","company36531","job1020336","VA","CONSTRUCTION","Reston","cleaner","sanitation",NA,23800,0,0,"None",29,1,2,14.5,0.5
"15520","company36557","job0828911","CA",NA,"Winchester","tutor","education",NA,26200,0,1,"Higher Education",459,24,21,21.8571428571429,1.14285714285714
"15521","company36563","job0994046","MA",NA,"Plymouth","graphic designer","media",5,54900,0,0,"Higher Education",52,4,2,26,2
"15522","company36563","job0994046","MA",NA,"Plymouth","graphic designer","media",5,61700,0,0,"Higher Education",267,64,12,22.25,5.33333333333333
"15523","company36563","job0994046","MA",NA,"Plymouth","graphic designer","media",10,61800,0,0,"Higher Education",66,8,3,22,2.66666666666667
"15524","company36565","job0077271","FL",NA,"Tampa","canvasser","sales",NA,27100,0,0,"None",523,162,8,65.375,20.25
"15525","company36576","job0077294","CA",NA,"Los Angeles","junior copywriter","marketing",1,43900,0,0,"Higher Education",866,232,16,54.125,14.5
"15526","company36592","job0127273","CA",NA,"Santa Clara",".net developer","techsoftware",NA,100300,0,0,"Higher Education",284,15,16,17.75,0.9375
"15527","company36592","job0627064","CA",NA,"San Francisco","software architect","techsoftware",7,139300,0,0,"Higher Education",19,1,1,19,1
"15528","company36620","job0286316","MD",NA,"Lutherville","retail sales associate","retail",NA,30400,0,0,"High School",1270,68,46,27.6086956521739,1.47826086956522
"15529","company36624","job0526531","MN",NA,"North Mankato","product engineer","techsoftware",NA,49100,0,0,"None",50,5,2,25,2.5
"15530","company36624","job0546951","MN",NA,"North Mankato","planner","admin",NA,55900,1,0,"None",20,3,1,20,3
